,sample,genome_position,time,true_location_0,true_location_1,position_in_arg,arg_estimated_location_0,arg_variance_in_estimated_location_0,arg_estimated_location_1,arg_variance_in_estimated_location_1,window_0_estimated_location_0,window_0_variance_in_estimated_location_0,window_0_estimated_location_1,window_0_variance_in_estimated_location_1,window_100_estimated_location_0,window_100_variance_in_estimated_location_0,window_100_estimated_location_1,window_100_variance_in_estimated_location_1,window_200_estimated_location_0,window_200_variance_in_estimated_location_0,window_200_estimated_location_1,window_200_variance_in_estimated_location_1
295,503,817893.533976699,109,25.095279572690103,35.839883704817254,817893.533976699,26.94599205709367,18.92871803253569,39.4833657029687,18.92871803253569,27.653873982971298,24.37087609374601,36.03121288371815,24.37087609374601,27.201645971736802,21.616913756413382,36.55056136591034,21.616913756413382,27.31904673903571,21.604611826010903,36.44963550913207,21.604611826010903
296,562,838461.6666907946,525,23.579916331039264,18.98117721629897,838461.6666907946,33.74422042085182,90.5872284286923,26.742243203564396,90.5872284286923,33.306781334828074,159.77173140843567,23.937545192938188,159.77173140843567,31.833914233847334,137.3051399938543,25.11496186621689,137.3051399938543,30.56710862100821,107.17930169660437,24.390736123746215,107.17930169660437
297,500,82953.09526929651,1594,24.343939189533796,4.754230333795551,82953.09526929651,39.508230335414424,64.2952364307204,39.059132690380125,64.2952364307204,48.60740705848967,737.2923870558012,14.577858642808295,737.2923870558012,42.498038685429485,422.2616603377031,25.500243822699794,422.2616603377031,49.503161598181876,290.5291183354296,33.94268122990496,290.5291183354296
298,761,909504.7239828325,1255,94.68596458902506,70.08803481638363,909504.7239828325,69.84129326963155,96.83817055097965,52.53408388121867,96.83817055097965,79.7769767740995,280.6840674425921,51.42162892499885,280.6840674425921,78.70788469502023,242.85106699485152,52.69720884577927,242.85106699485152,78.3001775655643,234.61311454764592,53.279640416379564,234.61311454764592
299,712,86343.81923784118,1771,26.537673899628107,89.04219217147666,86343.81923784118,38.4383524221706,129.12028332895997,72.29732436493792,129.12028332895997,31.459644412727137,362.2807334015124,77.42115361819336,362.2807334015124,33.834921189204124,306.22961307686387,82.2434208140027,306.22961307686387,34.147867016271334,233.29800668343086,82.37658670629429,233.29800668343086
300,662,174479.2250522872,920,46.83490965399491,30.518273642190458,174479.2250522872,46.30305171297945,44.476642000580014,38.43013941061594,44.476642000580014,43.30657275122837,134.1047244701312,23.280493787874953,134.1047244701312,45.45011813533433,124.7541960884197,24.210779182835125,124.7541960884197,44.91070071372614,104.80689212049421,32.34746833248601,104.80689212049421
301,414,893889.7378991463,1146,77.27583011302434,91.13198998236399,893889.7378991463,66.45633577348644,78.64229733536988,63.95739870187172,78.64229733536988,73.34042847757819,197.3167852286399,72.23859086035765,197.3167852286399,71.07511263253437,142.1375078769577,69.5348497084449,142.1375078769577,70.07336607006513,127.50670221844396,69.6314898672707,127.50670221844396
302,195,686037.7000514688,1433,75.6190854529953,74.72949950659786,686037.7000514688,62.899014305278364,52.91510373800252,60.91462388170441,52.91510373800252,80.92471756639712,321.4775790205088,70.83129805961885,321.4775790205088,77.79571084593394,159.50309881772176,71.17675562292656,159.50309881772176,74.31957938813206,142.27320236923825,73.50297215521468,142.27320236923825
303,234,434900.84569015185,389,40.59294184797279,1.985643051103218,434900.84569015185,35.92222560432713,44.44649768638703,21.108203157755643,44.44649768638703,25.9385907988117,88.8577498965288,11.244088266759643,88.8577498965288,30.274255066483683,79.75104029840195,12.844297515704886,79.75104029840195,30.180855897672668,66.80894552283011,14.886617122215007,66.80894552283011
304,236,723575.8431480294,1745,57.304054672026474,81.2083148381097,723575.8431480294,61.74806725049963,86.16111149047374,60.99567331542148,86.16111149047374,39.35511162029736,400.205996671925,82.42561270100735,400.205996671925,36.67352155715289,380.91069332477355,83.07863271581152,380.91069332477355,50.742599208359856,220.96611774554165,75.47742781527867,220.96611774554165
305,854,360500.9278746765,1714,47.96074981822769,52.06525931452718,360500.9278746765,44.727256310714054,146.40668051428545,49.247567607905715,146.40668051428545,19.904708251476407,794.4640719653951,70.47418315149743,794.4640719653951,41.84225216406404,305.737486107038,54.6302614102863,305.737486107038,45.678464771595316,259.44952972963375,54.95744408007974,259.44952972963375
306,729,130476.86781610512,1888,5.807543773874775,37.35590696548343,130476.86781610512,37.37665928481283,77.7949439507357,42.74618919933124,77.7949439507357,28.549049987051397,910.5254629903153,76.7050949782074,910.5254629903153,28.10062255928179,890.7920026504889,74.2478575883319,890.7920026504889,24.090470863391158,397.3422779760211,67.56673976897756,397.3422779760211
307,827,198375.5588691031,1168,72.32363781685609,74.67215732024663,198375.5588691031,65.66692832590302,51.17127620609302,62.773358983539616,51.17127620609302,90.34706046925551,325.114842055552,85.04346018555975,325.114842055552,89.81221587251503,323.91903611592926,84.63481033561662,323.91903611592926,74.85504470059107,132.84351540520774,70.65994430483865,132.84351540520774
308,673,850527.9029808982,107,89.28061876612855,31.93539158058271,850527.9029808982,87.60985717991323,19.167053824032898,26.653310550588834,19.167053824032898,89.97670299988913,25.18727036162201,23.553292013530108,25.18727036162201,89.80298616830507,25.143848114706145,23.667146124177478,25.143848114706145,88.89947103368354,22.251403307176087,26.67143323289138,22.251403307176087
309,746,684519.0787534091,1436,39.10366269187286,31.35318567170621,684519.0787534091,44.826494710292096,65.04585041980805,42.24733536272251,65.04585041980805,34.297606729705585,179.6985229396246,30.082601415377987,179.6985229396246,48.704935969423175,103.32160541583322,38.93172494460232,103.32160541583322,47.377882166296985,96.24841013590799,38.56262750492747,96.24841013590799
310,815,186352.61944839288,160,71.49937727466343,7.585122864611121,186352.61944839288,68.91319691200044,17.490095574544426,11.130104421971474,17.490095574544426,72.36504463972135,21.19309238514128,9.017614370254098,21.19309238514128,71.95076641239227,20.930322415220676,9.111945702345714,20.930322415220676,69.1518742532537,18.48229685877663,9.691821916257886,18.48229685877663
311,737,393544.49241124536,1399,53.85604333223218,41.35338455438198,393544.49241124536,47.6559770060082,56.903684804010524,43.17932659531379,56.903684804010524,54.78696194288615,280.42196706216936,67.48671711399396,280.42196706216936,59.92033837437229,241.9294540503476,57.30950940146896,241.9294540503476,53.088867073916944,131.42412454890524,45.21168720291049,131.42412454890524
312,553,3013.4737815279423,1029,40.148108204817134,4.111248594189627,3013.4737815279423,41.49058842693427,40.17271416580574,34.0465736923344,40.17271416580574,39.746005508418484,149.77617382977576,13.65061794365839,149.77617382977576,40.664756201427636,131.68871012380933,18.13617646830832,131.68871012380933,42.04366830417516,131.24459788342247,18.83165429230077,131.24459788342247
313,940,227534.78429839425,1840,11.667674812050727,92.69086105738513,227534.78429839425,33.46289755711174,201.92675448253007,65.13195947080466,201.92675448253007,23.073485210214915,588.3022558435084,63.8189517040971,588.3022558435084,21.438928609705417,563.8492722242737,65.89382968384191,563.8492722242737,21.548271377052078,463.97647669439755,60.8380694383189,463.97647669439755
314,707,714375.3089067915,1163,68.9700704356912,22.787197860463163,714375.3089067915,55.64795196375322,38.322225686715406,37.46641171947278,38.322225686715406,69.21608680465302,238.59777433396604,20.238531751602295,238.59777433396604,61.26208596676966,83.41016065815381,36.88431001796127,83.41016065815381,60.663589720481326,75.57698714209265,34.50361026606704,75.57698714209265
315,892,926040.8306689247,645,56.740376528041516,46.065974521051594,926040.8306689247,52.14736840669891,65.13653607877627,46.32843760215685,65.13653607877627,52.78908693609137,152.05995357798497,43.52602279142782,152.05995357798497,50.2336623045662,142.54532052343154,41.72253877427251,142.54532052343154,49.996061260458795,129.12973226278595,45.08312940304721,129.12973226278595
316,881,490530.70609354356,1882,98.5490910053142,83.88860086589217,490530.70609354356,65.67512589725575,151.79425739208978,62.74552188482105,151.79425739208978,75.85471441478828,381.4824214427868,81.93749730177895,381.4824214427868,71.009177679958,363.8684428782062,79.87981753595746,363.8684428782062,72.22327701035134,340.9774051187734,80.36104104285988,340.9774051187734
317,596,940509.3783540868,1282,12.502416615880005,22.947480029341186,940509.3783540868,33.224499337394676,61.94906093333851,37.205192174383825,61.94906093333851,12.716143311494,342.0786347372636,28.336715593265925,342.0786347372636,19.7474401935671,294.5657306070707,31.38906727421108,294.5657306070707,25.17797788375971,150.98373637806418,25.81926559010836,150.98373637806418
318,179,800052.2539170292,961,86.41860739429833,96.31185402032061,800052.2539170292,69.27113964069541,97.83125408394845,71.31043642767261,97.83125408394845,66.31606221213138,220.11173468667076,85.53359747810946,220.11173468667076,68.64502301988959,204.8973279729394,83.66861488426584,204.8973279729394,71.73768566959268,168.6103733680292,80.50678380715779,168.6103733680292
319,248,375473.1446480676,948,80.65071353449166,12.820616918709206,375473.1446480676,66.15532748379493,66.61542676281894,27.668186140093468,66.61542676281894,74.21637329760618,171.04532427302593,16.590939944890813,171.04532427302593,69.80924269265678,129.58818894205064,23.011654806741987,129.58818894205064,70.93611991586462,124.61089030027942,23.029334709272764,124.61089030027942
320,520,106859.89574904108,1235,8.263703180505699,22.168773038623275,106859.89574904108,32.62644388412144,63.603639513017384,36.54738973866522,63.603639513017384,11.157358480123275,527.3020440594585,9.922064925107057,527.3020440594585,12.178637829151368,345.0475493092277,19.18313405940771,345.0475493092277,21.005211129953096,199.02844114326592,25.561940968043242,199.02844114326592
321,529,727266.9679871288,505,16.681189744555862,12.944440221957867,727266.9679871288,25.64837909105843,41.12215964134279,33.76524956378217,41.12215964134279,18.773711319467818,165.66930775619318,50.91106383489205,165.66930775619318,20.465992062015808,106.32839175044788,42.52167055280362,106.32839175044788,20.828595101757337,80.16704142712867,43.02662781145266,80.16704142712867
322,60,109012.28133079843,133,42.407775977262034,46.741096722444446,109012.28133079843,40.27789245724878,12.730597652249802,41.1158907294448,12.730597652249802,42.62991052840993,20.041781338812047,43.61193224010012,20.041781338812047,42.18001870476564,19.7410977463366,43.56525212816379,19.7410977463366,42.24449983797521,19.726411739578584,43.60690041999926,19.726411739578584
323,276,247830.34829456496,1472,62.1624135474794,77.03214665344643,247830.34829456496,64.16760542900984,95.68614394074983,61.113862967861884,95.68614394074983,90.0681337574142,496.02012323218116,84.68436090862473,496.02012323218116,81.49342179278771,360.3749581386228,83.34845873458698,360.3749581386228,76.5177446047077,276.91312978203126,76.91648488255733,276.91312978203126
324,717,340677.4756062064,586,81.22218901295365,31.432417238623778,340677.4756062064,67.04084845350795,51.90338304449792,35.58185717388618,51.90338304449792,77.01501176037809,182.3247025354162,29.87396210507677,182.3247025354162,81.09342530438717,109.94772937065862,28.460620569610146,109.94772937065862,76.05446647380506,82.21387522153375,30.773208807782247,82.21387522153375
325,547,368185.9807501555,277,89.82542840624626,42.690053692124245,368185.9807501555,82.71719356024123,36.56687131756399,34.577198818953754,36.56687131756399,89.30890786635887,67.4477417772577,29.783419862414828,67.4477417772577,88.66590982412174,61.077067169153686,29.370938399768832,61.077067169153686,87.18856645833957,58.01579117120515,30.939472922883624,58.01579117120515
326,359,770511.2836513044,1160,67.45011707145046,12.097892141556338,770511.2836513044,54.93123139132085,38.40561229414602,37.31958505264127,38.40561229414602,53.719208225548776,138.89355698436762,43.243891379522154,138.89355698436762,57.09436467108346,101.39137504040887,40.14821026135154,101.39137504040887,58.23565918765715,83.20535888285005,38.29803659954008,83.20535888285005
327,653,792521.3563943378,1863,72.88853221654783,64.61136945584485,792521.3563943378,63.18798596498122,162.09491662381768,60.885045695702885,162.09491662381768,68.76010274146142,425.6010666253685,64.55243470171966,425.6010666253685,55.89990300029653,302.63817795388906,69.63765318854011,302.63817795388906,60.85388588388106,234.02347159845965,65.45109885356464,234.02347159845965
328,833,128109.1697585004,146,3.67786296650974,42.93099815076765,128109.1697585004,10.455238734667326,33.30617767152192,47.42309098612347,33.30617767152192,3.641339020632298,51.965718205749404,48.42778249362411,51.965718205749404,4.862490617372144,43.216110187576774,47.11648478877896,43.216110187576774,5.093314567201489,43.10668480764468,47.11289730972055,43.10668480764468
329,946,13988.105611682067,1576,3.1998420526527576,6.319590206035605,13988.105611682067,35.83202831365586,73.88066229944548,38.645503200579206,73.88066229944548,8.80761235635496,701.7690792535528,8.977573853435436,701.7690792535528,24.86009195790472,340.1184777046122,16.219569523978695,340.1184777046122,24.988103910861767,339.9720049177344,16.369580865894285,339.9720049177344
330,461,646676.3028383688,1874,9.262535375383676,64.95740011111644,646676.3028383688,34.064670455403366,208.3674906118975,64.75737949608579,208.3674906118975,31.598940006638085,480.82866161375455,81.80935182463642,480.82866161375455,34.69699419600952,458.847075927257,81.92132182896357,458.847075927257,34.53499997093525,365.3169391072804,83.15299382753321,365.3169391072804
331,413,957699.1022658081,1267,67.42074822460164,43.3476130691001,957699.1022658081,63.18349227893117,73.81324395718474,42.33398350413538,73.81324395718474,77.68052660263899,260.5048879767984,31.957211406418935,260.5048879767984,71.9982795065973,204.3790856861974,37.65994893917126,204.3790856861974,68.59402102844872,175.15344718081855,41.61657371273585,175.15344718081855
332,23,163482.69281164018,278,30.996119050433144,48.334625740364444,163482.69281164018,30.592700236453517,16.367760976722483,42.90717628843252,16.367760976722483,26.998100810074106,74.91201444673428,36.07905889696188,74.91201444673428,30.110476569249634,70.0021047219024,36.177313819488816,70.0021047219024,31.251731498616564,68.045345661616,36.78719945585737,68.045345661616
333,417,242159.86188948358,945,60.96166987218469,37.2991880547589,242159.86188948358,51.26550105517071,57.50778890304001,45.989982155735945,57.50778890304001,58.026667425642906,143.71810578860686,49.390625013787286,143.71810578860686,57.09843006369607,98.50694020806645,46.59814807715938,98.50694020806645,56.611825977356986,88.0375827839333,48.03974978025245,88.0375827839333
334,67,171744.91344568387,701,86.6115531933609,41.523504418827784,171744.91344568387,71.86100802029094,79.81930662151197,42.85325616027638,79.81930662151197,72.75606038522776,141.77800055909114,44.409660884920804,141.77800055909114,71.38221195016942,138.06770491403327,43.628531569627626,138.06770491403327,70.91121828326817,125.78992986917933,44.06117850648833,125.78992986917933
335,664,656594.7776232706,1572,92.43647596667152,67.05273494836945,656594.7776232706,62.985947908771955,95.18704200630842,58.43476213251303,95.18704200630842,84.50148945029432,252.15468629955635,73.05470606473749,252.15468629955635,77.44179218819215,208.26932976616635,70.80352450681649,208.26932976616635,78.37725651281718,206.80088833731367,68.99822637540758,206.80088833731367
336,158,638667.3217023868,1814,51.46028438687055,27.29691536948468,638667.3217023868,47.7879734482695,95.30550775662653,39.916158364974045,95.30550775662653,43.25320017616176,212.17794429987762,19.916856021300237,212.17794429987762,49.366535164417506,160.5257281012798,36.58711009259251,160.5257281012798,51.06003824701986,141.27968074072976,36.908845434815326,141.27968074072976
337,58,441748.5498122724,1507,1.8857197794289728,38.12845192142512,441748.5498122724,35.38675960104021,95.86435706949317,40.639388976471345,95.86435706949317,13.222171636905248,636.0491434534143,39.086814697110256,636.0491434534143,20.984081677786712,309.3336997044032,37.59260491683793,309.3336997044032,24.73550828411709,297.82900944454906,35.583802164940906,297.82900944454906
338,842,519568.4201757421,84,68.68382913307414,6.382438593589132,519568.4201757421,70.33285903678834,11.292482607822286,5.692722410175868,11.292482607822286,71.67747146975539,12.282491569435525,5.063902844829473,12.282491569435525,71.64379591374886,12.280751368312716,5.088408141689406,12.280751368312716,71.61080004548847,12.194602763186566,5.113453044422755,12.194602763186566
339,675,976071.0153999522,68,94.26461421019474,5.13986865132487,976071.0153999522,89.90628479994817,9.422559513025966,7.244367367007364,9.422559513025966,90.06584557777522,10.098223466601274,7.5311299164866305,10.098223466601274,90.03953873644258,9.974264667241417,7.51865399924503,9.974264667241417,89.99972959302174,9.973535152047921,7.532900698782823,9.973535152047921
340,448,889447.606165055,1086,67.77811206831994,70.70217877894156,889447.606165055,66.39183034927744,62.39890481730949,62.08911552459763,62.39890481730949,83.19075001682852,179.27368507750947,72.6939342476844,179.27368507750947,76.92119287210822,136.55359431993764,72.47443239044512,136.55359431993764,73.62887711893522,104.87379342355442,73.10526677649335,104.87379342355442
341,420,549790.7365512407,635,77.4704082632422,27.77310104497472,549790.7365512407,65.98414117787136,29.5386590731353,36.850321496991285,29.5386590731353,71.30586842549461,150.62938399143093,21.49007221920851,150.62938399143093,67.65883948984549,134.22254663578306,20.220671076029674,134.22254663578306,72.42559909601732,61.647039254268435,34.305650881094806,61.647039254268435
342,760,601831.4330059144,1395,82.344746172726,40.55939013733081,601831.4330059144,64.53886752876765,48.50052456560343,41.49226638933453,48.50052456560343,76.52694831955048,243.08685462152147,44.49915907655207,243.08685462152147,76.2859940621236,141.79147378340605,43.431402611982044,141.79147378340605,75.31066735660933,114.35475373630986,41.79804590185091,114.35475373630986
343,369,292113.7034311866,277,7.7730243964832075,93.94902882577881,292113.7034311866,9.491776777594879,39.637316222714354,88.93066498212151,39.637316222714354,7.639662999500253,73.1015289070971,89.82640161907199,73.1015289070971,7.680050908171758,73.00712771982069,89.83919881342425,73.00712771982069,8.446416543830122,43.06431697389631,89.55469287808032,43.06431697389631
344,475,724128.159379409,730,16.36464994113084,48.63612396997478,724128.159379409,28.773018122295888,27.501539545220954,50.75874853553704,27.501539545220954,19.793825915498413,123.81985827570116,54.252548651057424,123.81985827570116,20.088880918664568,77.63994648231781,55.469062106677356,77.63994648231781,24.158414631382954,49.078192147555505,47.96172699182794,49.078192147555505
345,71,884951.9883126455,1444,62.28987579962699,88.71430698107967,884951.9883126455,63.7481131409405,76.88186320134676,66.57441637366286,76.88186320134676,78.20081055676195,315.2735694899079,85.43568512616804,315.2735694899079,68.98093975130988,184.0917891781908,73.32271088833836,184.0917891781908,70.05435509214063,153.82181375570352,72.06627988141021,153.82181375570352
346,901,292729.32300395716,713,40.50656774575274,99.95917710951728,292729.32300395716,39.59282778690486,68.43967166518048,79.18680681234686,68.43967166518048,35.02563356401852,126.88162649523827,88.9526092610747,126.88162649523827,36.56569551278311,100.84444135698257,89.5937580965896,100.84444135698257,35.29415277430495,92.50922093878889,88.46895242911422,92.50922093878889
347,719,981084.0827133354,210,21.128310125975524,80.49104237377186,981084.0827133354,30.059284065937497,16.91083341132536,71.79858165321787,16.91083341132536,30.65711312512836,26.39487574674451,72.58805035481916,26.39487574674451,30.111742463164568,25.722150937606813,73.0552870322541,25.722150937606813,30.437930544983136,25.53912427480367,73.01465924757163,25.53912427480367
348,964,252780.7327117413,771,10.67430341003467,27.094545050872856,252780.7327117413,29.000685014070772,33.1482019858629,37.90805093554422,33.1482019858629,15.216378299635826,97.18342749928833,29.41475519789499,97.18342749928833,18.411963305447305,71.70346104094044,33.28072989601051,71.70346104094044,21.05530814841243,58.39116448945904,35.884817820902825,58.39116448945904
349,320,464089.3521003699,829,17.561716750986715,21.92249033740019,464089.3521003699,28.05954686380276,85.20659096425615,32.84301410012553,85.20659096425615,7.663693908797367,290.15597791203857,8.311199692681695,290.15597791203857,11.774410682135356,232.2903217050728,20.3500863759736,232.2903217050728,12.19519587362571,184.6719852149693,20.818638199377606,184.6719852149693
350,170,274520.3458966947,307,35.66672866992637,87.09864935660732,274520.3458966947,37.0677726271244,31.35263598856795,78.82865143598377,31.35263598856795,28.009541875532253,49.921608076402286,88.2447446309012,49.921608076402286,28.80086029456879,49.50166918486018,87.99745474107371,49.50166918486018,34.71507722138045,35.44856684241743,82.3071559004002,35.44856684241743
351,951,555416.3054934241,346,11.390201939062086,84.16108470217138,555416.3054934241,21.49937980488955,29.308628907355683,74.20767914746877,29.308628907355683,11.637991696445365,97.6147844539601,86.60200174802574,97.6147844539601,13.009337654333894,94.0853217027123,86.50631351674731,94.0853217027123,17.295877371071015,43.24025640666988,79.48133190543211,43.24025640666988
352,867,3649.267882667395,1554,59.69950724657158,34.99741483825537,3649.267882667395,49.930465758860436,92.65839016666247,39.109032229948355,92.65839016666247,63.243240889843065,503.3234398480121,53.367614463268275,503.3234398480121,61.4798108409805,490.48022850650773,53.47726266446946,490.48022850650773,60.21953844783813,298.01051326060923,39.14385119098325,298.01051326060923
353,822,763635.6348346681,739,88.10314568449301,71.81268418674894,763635.6348346681,75.16649743070843,55.10927146200756,63.22169432939153,55.10927146200756,81.10736232417919,105.34312751434511,72.62562660504273,105.34312751434511,80.54716551068151,86.77075565235356,72.59110369052887,86.77075565235356,81.43819843221429,70.97192994823452,72.6974103709305,70.97192994823452
354,440,881901.8771293256,326,95.79957942228587,87.06339634793069,881901.8771293256,87.81666502248086,22.868352769045565,80.34952070689187,22.868352769045565,93.44358786404125,40.60882581994937,80.12805827571049,40.60882581994937,91.81296563836301,34.94462986047121,82.6638555774872,34.94462986047121,90.6865340833335,33.869925309383966,82.46010360154345,33.869925309383966
355,321,900973.9100090952,1395,53.32344435125765,52.17917242593787,900973.9100090952,46.68622016020807,82.81727082551744,46.871245047069344,82.81727082551744,51.87815936637719,511.2956366460577,15.149261849076826,511.2956366460577,49.53555991125776,480.9609283720816,17.18945379090577,480.9609283720816,50.00334856984256,471.312758474994,16.892090798012998,471.312758474994
356,654,670237.6837187322,102,88.47548242438901,88.10074640487619,670237.6837187322,89.66696237969195,15.704508034974467,85.98627407660504,15.704508034974467,90.47322908809123,36.69297962524776,89.77653037847189,36.69297962524776,89.83054412580174,31.83842266834899,89.27021628527305,31.83842266834899,89.96727164155095,23.8258615327268,91.62038209540026,23.8258615327268
357,54,761752.3490235757,346,27.13674211108635,68.63909182956269,761752.3490235757,31.94715037428984,39.49089627263848,67.09941671043707,39.49089627263848,36.53065584189417,94.70656954139042,73.19112562928582,94.70656954139042,31.470831762840362,84.280932523595,74.49417702667257,84.280932523595,29.08445552540656,78.5369208055574,74.6885011942407,78.5369208055574
358,579,535683.55690545,1126,55.67977927375569,3.780721367436921,535683.55690545,47.01384606622148,59.29095365752526,34.913207153785606,59.29095365752526,26.602856149957187,288.0321346266186,14.260211363401119,288.0321346266186,30.972199877290585,239.16523637888056,16.96960384085479,239.16523637888056,32.337838455253454,221.68118073753226,20.06576711832854,221.68118073753226
359,154,60481.94747314817,604,16.327697293132996,41.65929923571149,60481.94747314817,26.76895897231035,58.925519504285546,50.64813948628691,58.925519504285546,19.758449515190044,177.30129967319513,52.12183795999635,177.30129967319513,23.77512593302231,156.98408475552895,51.112412640012685,156.98408475552895,23.331422849881235,151.89478808122198,51.08765983911071,151.89478808122198
360,361,919476.1772533087,1554,70.97274488654814,63.37854166977287,919476.1772533087,63.18643221255292,96.69854060569217,58.58174200547408,96.69854060569217,64.97480020831019,398.45251182131506,39.98518585639279,398.45251182131506,66.20188095904264,221.61060009982745,50.06353697202277,221.61060009982745,65.87828933109483,144.0705179578692,58.99816066456621,144.0705179578692
361,373,307858.8981898869,524,39.7682419582162,99.12570012446514,307858.8981898869,38.94535605740902,36.42930991259928,82.24648308122264,36.42930991259928,34.67276380742448,56.503617522048586,90.60084569171458,56.503617522048586,35.99407232267534,49.567064866128774,90.85928921025207,49.567064866128774,36.55160027185929,45.95958762347178,89.62004023280586,45.95958762347178
362,73,199198.8469107131,1986,89.94186442122069,4.798017535682203,199198.8469107131,60.96628359870952,407.81844103687445,31.133749811414418,407.81844103687445,73.51311580395898,747.832756799104,12.620002606565992,747.832756799104,72.13290728993209,671.0358099368673,19.179074768599193,671.0358099368673,70.97439598490598,617.0177603512674,19.486440993435576,617.0177603512674
