,sample,genome_position,time,true_location_0,true_location_1,midpoint_estimated_location_0,midpoint_estimated_location_1,midpoint_error_0,midpoint_abs_error_0,position_in_arg,arg_estimated_location_0,arg_variance_in_estimated_location_0,arg_estimated_location_1,arg_variance_in_estimated_location_1,arg_error_0,arg_abs_error_0,window_0_estimated_location_0,window_0_variance_in_estimated_location_0,window_0_estimated_location_1,window_0_variance_in_estimated_location_1,window_0_error_0,window_0_abs_error_0,window_100_estimated_location_0,window_100_variance_in_estimated_location_0,window_100_estimated_location_1,window_100_variance_in_estimated_location_1,window_100_error_0,window_100_abs_error_0
196,439,26921.573088481644,1057,18.069907597995556,86.39164919175313,25.473101431344706,90.73391411772026,-7.40319383334915,7.40319383334915,26921.573088481644,27.401230347031355,101.08845021814095,63.53931578934353,101.08845021814095,-9.331322749035799,9.331322749035799,19.88313463435082,327.19240332020047,90.59257280382776,327.19240332020047,-1.813227036355265,1.813227036355265,20.62591399854233,169.8718433197658,71.95405672962127,169.8718433197658,-2.5560064005467744,2.5560064005467744
197,342,709967.4054649998,978,9.566804897511215,37.84584848693399,12.12453970465215,44.19830270691875,-2.5577348071409354,2.5577348071409354,709967.4054649998,28.432357367076374,52.60266978950664,47.37109794805849,52.60266978950664,-18.86555246956516,18.86555246956516,13.9326148855572,109.29575790865242,43.10963730592579,109.29575790865242,-4.365809988045985,4.365809988045985,17.69881030567078,82.54867836995282,46.355034259264656,82.54867836995282,-8.132005408159564,8.132005408159564
198,153,464163.6226407292,949,1.3847785671639246,28.821179680597503,6.696853296976807,45.44024864877512,-5.312074729812882,5.312074729812882,464163.6226407292,28.040952296140855,47.85690472989643,40.698705290753594,47.85690472989643,-26.65617372897693,26.65617372897693,7.986653164209068,233.40972469181258,52.955083714747545,233.40972469181258,-6.601874597045144,6.601874597045144,9.593120022256182,221.4791343547465,50.60968433392384,221.4791343547465,-8.208341455092256,8.208341455092256
199,89,904179.8906468848,288,78.79342313806221,1.2808286965432614,94.93387927449577,2.962816848329881,-16.140456136433556,16.140456136433556,904179.8906468848,79.5385941616835,87.51353896764442,13.715538276472667,87.51353896764442,-0.7451710236212961,0.7451710236212961,94.73032649533214,125.01366512188805,3.143968052789142,125.01366512188805,-15.936903357269927,15.936903357269927,88.83546713085701,99.09917008795985,6.831954171138932,99.09917008795985,-10.042043992794802,10.042043992794802
200,14,402801.10842948005,315,10.813992339570769,94.93705671626785,13.732115382263,89.171683561966,-2.9181230426922316,2.9181230426922316,402801.10842948005,20.77874877064385,41.14988075374521,82.99806543244678,41.14988075374521,-9.964756431073083,9.964756431073083,15.943961636912363,64.6876957389002,89.33357304512334,64.6876957389002,-5.129969297341594,5.129969297341594,14.411109449929587,56.583930497707215,86.63322607789037,56.583930497707215,-3.597117110358818,3.597117110358818
201,231,656346.3576093243,1434,66.31219200359301,84.43607063964085,77.92249766215491,74.2690737166338,-11.610305658561899,11.610305658561899,656346.3576093243,59.145409005721156,79.69281753098574,65.46320540283301,79.69281753098574,7.166782997871856,7.166782997871856,74.7219309957134,239.62905274981884,81.62928584848807,239.62905274981884,-8.409738992120381,8.409738992120381,75.90928033946845,219.3442526960122,75.34065119589825,219.3442526960122,-9.59708833587544,9.59708833587544
202,422,817596.2326914319,366,13.611295112177254,57.66676900596692,7.015599485140138,52.27279923289337,6.5956956270371165,6.5956956270371165,817596.2326914319,19.61990818846123,28.75249333163411,51.9382802282678,28.75249333163411,-6.008613076283977,6.008613076283977,7.972811194356932,97.0741983206109,52.77748171524913,97.0741983206109,5.638483917820322,5.638483917820322,9.339849646237262,82.21890958140693,50.50055389175216,82.21890958140693,4.271445465939992,4.271445465939992
203,173,506665.39869490266,961,61.00166771784525,7.145540690104378,47.215795770859806,19.385242517081718,13.785871946985445,13.785871946985445,506665.39869490266,53.18026726291728,47.45274170682201,34.02225616083578,47.45274170682201,7.821400454927968,7.821400454927968,44.70883040057007,183.41772545892448,34.884765746084554,183.41772545892448,16.29283731727518,16.29283731727518,45.533350669646225,126.60913050372667,33.74108010080297,126.60913050372667,15.468317048199026,15.468317048199026
204,79,43140.43737779294,1209,73.18948360338457,28.77847502282142,79.29829076207054,64.94703919124257,-6.108807158685963,6.108807158685963,43140.43737779294,61.654348839181864,44.40707285126451,40.453709880219996,44.40707285126451,11.53513476420271,11.53513476420271,81.33534562785482,293.5129862349312,56.9361134986245,293.5129862349312,-8.145862024470247,8.145862024470247,75.89426229014427,127.5855967680946,51.86112170254272,127.5855967680946,-2.7047786867596955,2.7047786867596955
205,199,166454.39319058953,1437,78.83444860295455,70.65959848549747,77.6503166164703,74.96211604466059,1.1841319864842461,1.1841319864842461,166454.39319058953,64.43881325878644,105.34412818786615,66.7746928940482,105.34412818786615,14.395635344168113,14.395635344168113,76.9352067317089,277.32230019276534,74.08374306297979,277.32230019276534,1.8992418712456498,1.8992418712456498,71.7685097929095,228.32110083447375,75.49096851729108,228.32110083447375,7.065938810045054,7.065938810045054
206,140,981787.5713983151,1013,30.891781974155247,86.32007866093072,24.019406950418677,80.34518867931479,6.87237502373657,6.87237502373657,981787.5713983151,33.34595734013947,67.04595784005781,68.50685346501808,67.04595784005781,-2.4541753659842236,2.4541753659842236,36.40827306103763,155.1480690401912,86.26262199668588,155.1480690401912,-5.516491086882386,5.516491086882386,35.99556135775324,135.25183674217666,82.95629747267559,135.25183674217666,-5.103779383597992,5.103779383597992
207,266,353437.02624455467,1967,5.410362363510564,26.261366660426845,13.705256604601242,38.569797055057904,-8.294894241090677,8.294894241090677,353437.02624455467,34.593463019202176,170.48572923296348,42.1197000025173,170.48572923296348,-29.18310065569161,29.18310065569161,14.908736927214859,757.8835507886297,33.15949137981527,757.8835507886297,-9.498374563704296,9.498374563704296,13.791550620300347,753.9323843397269,36.02472954543306,753.9323843397269,-8.381188256789784,8.381188256789784
208,288,769005.2386599092,1750,67.12381358374725,58.74092513249916,91.14954771833172,46.790260111357156,-24.025734134584468,24.025734134584468,769005.2386599092,63.05444631381387,113.67477550558095,42.410526862969,113.67477550558095,4.06936726993338,4.06936726993338,91.91681138456404,439.1468574854692,47.78374660466784,439.1468574854692,-24.792997800816792,24.792997800816792,81.15282952166467,385.72671245007444,52.57070571537315,385.72671245007444,-14.029015937917421,14.029015937917421
209,284,379633.8599119158,1824,45.699178180308074,78.59873515486136,57.05022875010315,51.31752475774363,-11.351050569795078,11.351050569795078,379633.8599119158,44.41667842317156,111.82382259232408,62.28527004715127,111.82382259232408,1.282499757136513,1.282499757136513,54.68644406484118,934.098839486267,51.69220991446102,934.098839486267,-8.987265884533109,8.987265884533109,48.434724307115346,279.0731301712433,74.24553178684461,279.0731301712433,-2.7355461268072716,2.7355461268072716
210,328,952689.4861204689,1512,53.58646247700062,16.639744783091924,54.587635723098614,26.04476193191717,-1.0011732460979914,1.0011732460979914,952689.4861204689,55.84510531431312,90.62054643129451,37.862673494017756,90.62054643129451,-2.2586428373125003,2.2586428373125003,48.861837414046896,407.4331956627659,26.92839876018625,407.4331956627659,4.724625062953727,4.724625062953727,61.84536563343536,218.21884971059947,29.893068704961394,218.21884971059947,-8.258903156434734,8.258903156434734
211,480,317366.0198591667,113,83.89735120304434,19.79684937109295,81.48809623079035,17.248572108051878,2.40925497225399,2.40925497225399,317366.0198591667,81.12882155821826,23.08971488264861,23.959622978468182,23.08971488264861,2.7685296448260743,2.7685296448260743,81.10936754298747,32.177985915925774,18.84521343873001,32.177985915925774,2.7879836600568666,2.7879836600568666,82.13461851371761,24.898694096780503,22.925261776332604,24.898694096780503,1.7627326893267252,1.7627326893267252
212,234,53313.57325417052,685,17.977936290838706,88.0317337594497,25.438884594963177,93.42346599286108,-7.4609483041244715,7.4609483041244715,53313.57325417052,25.456302704394457,94.77037193481029,72.55677499219091,94.77037193481029,-7.478366413555751,7.478366413555751,19.13359498250267,191.03897771727728,92.4388347139943,191.03897771727728,-1.155658691663966,1.155658691663966,20.097876705511247,132.75753861300404,79.85972033096503,132.75753861300404,-2.1199404146725414,2.1199404146725414
213,496,527867.4104951388,99,1.2278521436434908,32.411025134467884,3.468244986419733,26.956025988536794,-2.240392842776242,2.240392842776242,527867.4104951388,9.73523260291173,16.78018660736793,25.872615109380643,16.78018660736793,-8.507380459268239,8.507380459268239,6.185836494384025,25.583689298488395,28.65405830083003,25.583689298488395,-4.957984350740535,4.957984350740535,7.70449397709659,21.630680642346917,27.310129770609358,21.630680642346917,-6.476641833453099,6.476641833453099
214,194,609920.3659317796,1883,53.3173421734849,91.94520052810991,40.764692361937996,79.10028171547742,12.552649811546907,12.552649811546907,609920.3659317796,45.80328120106566,255.50486873851898,64.76622400583301,255.50486873851898,7.514060972419244,7.514060972419244,35.70106702536666,569.1651890413208,85.07122567019405,569.1651890413208,17.61627514811824,17.61627514811824,41.2183333750967,548.0208696054011,82.87193745178054,548.0208696054011,12.099008798388205,12.099008798388205
215,402,81301.64380127902,1429,3.9045107176279483,39.26799768488224,13.705256604601242,38.569797055057904,-9.800745886973294,9.800745886973294,81301.64380127902,29.25068164959274,109.32160175272811,48.40432269857494,109.32160175272811,-25.346170931964792,25.346170931964792,16.406795884931597,411.11255834713046,42.3675872693566,411.11255834713046,-12.502285167303649,12.502285167303649,23.23694541449329,212.41035331083341,51.425128519334315,212.41035331083341,-19.33243469686534,19.33243469686534
216,369,35921.22441233969,68,56.798527389815476,65.68900229698816,56.380466939230196,67.80214775218904,0.41806045058527985,0.41806045058527985,35921.22441233969,56.631723486273614,16.203303275858282,68.23700962360724,16.203303275858282,0.1668039035418616,0.1668039035418616,55.843641018557705,32.29056402727372,68.49652540731412,32.29056402727372,0.9548863712577713,0.9548863712577713,56.02365648082522,32.26409919061334,68.55193330963944,32.26409919061334,0.774870908990259,0.774870908990259
217,5,930682.0434785784,891,57.11700740683189,54.86575457296587,67.69695517830726,62.298373882895966,-10.579947771475375,10.579947771475375,930682.0434785784,64.10115086172155,137.81951318192202,54.962116169005554,137.81951318192202,-6.9841434548896615,6.9841434548896615,70.27499769198717,269.5256285310879,56.56706534989016,269.5256285310879,-13.157990285155279,13.157990285155279,68.93728489479486,241.03160723262127,60.31248106756407,241.03160723262127,-11.820277487962969,11.820277487962969
218,113,659297.5368913645,1708,17.891580470490215,27.299665343385847,20.25034377360744,32.819739768559984,-2.3587633031172253,2.3587633031172253,659297.5368913645,33.55130545374385,104.79923810013713,42.78619429967854,104.79923810013713,-15.659724983253636,15.659724983253636,20.180684231593744,296.2853539981894,32.86801882387648,296.2853539981894,-2.2891037611035294,2.2891037611035294,19.068467457297654,213.27390645352966,33.42141219805175,213.27390645352966,-1.176886986807439,1.176886986807439
219,289,916883.8982430365,1480,83.55607441467325,76.82756497528051,73.5774697360531,84.98459617260353,9.978604678620144,9.978604678620144,916883.8982430365,63.522620555059696,103.77284508198872,66.52794149622873,103.77284508198872,20.03345385961355,20.03345385961355,77.73001446328355,305.82617529995935,83.60426549404437,305.82617529995935,5.826059951389695,5.826059951389695,77.00358836285724,265.8376899270918,77.7156590871895,265.8376899270918,6.552486051816004,6.552486051816004
220,479,90593.46543940128,138,5.72467100767677,72.52812565245186,7.6980347084670235,67.34019147380694,-1.9733637007902534,1.9733637007902534,90593.46543940128,11.523412910199678,17.66881168418565,73.05479894817634,17.66881168418565,-5.798741902522908,5.798741902522908,7.698034708467509,77.62500000000077,67.3401914738072,77.62500000000077,-1.9733637007907392,1.9733637007907392,6.9996699875410355,40.6182075191631,72.89732979054494,40.6182075191631,-1.2749989798642654,1.2749989798642654
221,491,366280.6660557136,933,60.17412601014289,32.20677170838246,61.94622986807823,25.678861028893277,-1.7721038579353348,1.7721038579353348,366280.6660557136,57.52780990560461,59.19602145705702,37.988784511121686,59.19602145705702,2.646316104538279,2.646316104538279,64.90042868796908,100.34753159282778,22.461666599873272,100.34753159282778,-4.72630267782619,4.72630267782619,56.551693647825616,81.74666572296944,30.446809587928506,81.74666572296944,3.6224323623172765,3.6224323623172765
222,219,311330.3644779406,1534,81.91320606125312,42.26006453293706,82.43074275727366,39.244561572232726,-0.5175366960205423,0.5175366960205423,311330.3644779406,64.11464404075889,85.62185720380013,43.19253816668275,85.62185720380013,17.79856202049423,17.79856202049423,85.26395888920783,573.4336477745534,43.51352758051896,573.4336477745534,-3.3507528279547074,3.3507528279547074,80.37385178334746,188.51537637819393,39.595904984022766,188.51537637819393,1.5393542779056588,1.5393542779056588
223,64,763693.2181583756,818,46.41537452199399,9.223549391596073,41.84093745375712,11.98096953999869,4.574437068236868,4.574437068236868,763693.2181583756,49.44959120938289,34.79092674226462,32.68668046292536,34.79092674226462,-3.0342166873888985,3.0342166873888985,41.5970930644072,217.57026449091418,13.0136520599427,217.57026449091418,4.818281457586792,4.818281457586792,37.620764704409474,128.03068220026964,28.23200103633912,128.03068220026964,8.794609817584515,8.794609817584515
224,278,698039.5953386618,394,13.329682199180375,41.05553462218602,13.146013332994906,33.511579603307716,0.18366886618546907,0.18366886618546907,698039.5953386618,20.597201429594342,42.551059766233735,41.18620234516643,42.551059766233735,-7.267519230413967,7.267519230413967,12.196468234324698,75.95890973010113,36.11681212398083,75.95890973010113,1.1332139648556776,1.1332139648556776,15.641286430721308,56.03329531899977,39.19559137370571,56.03329531899977,-2.311604231540933,2.311604231540933
225,348,951392.3730377122,494,44.20908547188185,74.02461904700688,36.75387827489253,82.11142395006604,7.4552071969893206,7.4552071969893206,951392.3730377122,39.347226559486224,46.5530110669918,65.04857478082312,46.5530110669918,4.8618589123956255,4.8618589123956255,38.11335502621169,178.38576859825443,80.73314048732573,178.38576859825443,6.095730445670156,6.095730445670156,44.384920822995355,142.07218758614079,76.62429902592328,142.07218758614079,-0.17583535111350557,0.17583535111350557
226,368,156225.65029834711,782,90.85433765391298,86.26161128359428,74.89103701045892,83.01013142771501,15.963300643454062,15.963300643454062,156225.65029834711,73.38053816755969,39.71919699777054,68.3818111016691,39.71919699777054,17.473799486353286,17.473799486353286,73.59014720476563,87.74151907868556,78.65992258887853,87.74151907868556,17.26419044914735,17.26419044914735,73.70567898221924,85.53919859894016,78.0740003473426,85.53919859894016,17.148658671693738,17.148658671693738
227,111,863048.9298374607,1225,21.930255049904332,72.66608253321792,18.916470989369042,70.81131789308236,3.01378406053529,3.01378406053529,863048.9298374607,30.85092986432776,111.58228232758606,58.67133471374248,111.58228232758606,-8.920674814423428,8.920674814423428,18.78175615119805,362.0884423791094,67.84052382928638,362.0884423791094,3.1484988987062827,3.1484988987062827,17.892871673628257,216.8911837244082,68.28305597052572,216.8911837244082,4.037383376276075,4.037383376276075
228,250,686108.7294646065,1675,27.947050605821694,33.53381722396664,48.288073780448826,29.426128015984396,-20.341023174627132,20.341023174627132,686108.7294646065,54.52862803463436,150.09879953884436,40.22162605255716,150.09879953884436,-26.581577428812665,26.581577428812665,39.72527324975895,435.3639381514176,24.673247310649895,435.3639381514176,-11.778222643937255,11.778222643937255,43.13474486400937,344.7487473058098,35.48054810953156,344.7487473058098,-15.187694258187676,15.187694258187676
229,339,385907.0747212906,1965,72.53999761800233,29.809386614440136,75.31884251351954,44.41297951549882,-2.77884489551721,2.77884489551721,385907.0747212906,60.286566419275744,151.37059524256273,39.60413767352579,151.37059524256273,12.253431198726588,12.253431198726588,77.23987544817857,320.5669039012672,33.056954418351836,320.5669039012672,-4.699877830176234,4.699877830176234,64.97095125057233,263.22525487851823,35.44572716099449,263.22525487851823,7.569046367430005,7.569046367430005
230,97,987325.9668642348,1096,24.40720049058707,42.26238463369437,14.845610138904242,57.44471390067191,9.561590351682828,9.561590351682828,987325.9668642348,31.892566178736566,45.8612732292929,48.873138290519634,45.8612732292929,-7.485365688149496,7.485365688149496,15.026206830750175,310.1656370719914,56.25695710361276,310.1656370719914,9.380993659836895,9.380993659836895,15.187121931798611,303.0395434332416,56.25784225344602,303.0395434332416,9.220078558788458,9.220078558788458
231,373,749366.537890681,1748,84.77673440851605,70.29347050639896,63.47104144601039,67.7785136636463,21.30569296250566,21.30569296250566,749366.537890681,61.96170647040063,228.31440000896725,61.34415229466232,228.31440000896725,22.81502793811542,22.81502793811542,58.65989494802072,333.0866391048057,59.04612867690068,333.0866391048057,26.116839460495328,26.116839460495328,64.70626121303961,259.9001418304233,65.28801530985389,259.9001418304233,20.07047319547644,20.07047319547644
232,310,591639.7313634473,266,46.80325835402165,3.8201618506091273,41.12672108308729,10.994624966068914,5.676537270934361,5.676537270934361,591639.7313634473,40.741517466987034,24.165857891301094,17.112061887515296,24.165857891301094,6.061740887034617,6.061740887034617,39.73940069837805,38.936328102627144,10.797675479760642,38.936328102627144,7.063857655643602,7.063857655643602,41.432591827438515,33.3167114929677,14.284821212849568,33.3167114929677,5.370666526583136,5.370666526583136
233,36,656805.0339522123,933,48.37806032859443,99.1077296720472,53.41465915906217,83.2541627238204,-5.036598830467739,5.036598830467739,656805.0339522123,44.110395912842755,59.58082623159305,69.53705080331326,59.58082623159305,4.267664415751675,4.267664415751675,53.86747122740758,300.3835032505671,85.63973505600907,300.3835032505671,-5.489410898813148,5.489410898813148,50.18389189617338,246.79449583848822,86.29614271589702,246.79449583848822,-1.8058315675789487,1.8058315675789487
234,45,854248.0539434153,428,27.642429763005563,19.74113299329584,45.71922688487978,29.99660384601587,-18.07679712187422,18.07679712187422,854248.0539434153,43.5614237468903,65.13187762851335,33.66203984433763,65.13187762851335,-15.918993983884736,15.918993983884736,45.4306525233483,148.6374349838763,29.93550336171865,148.6374349838763,-17.788222760342737,17.788222760342737,41.090607080609125,102.69935068399911,33.876939664806,102.69935068399911,-13.448177317603562,13.448177317603562
235,480,11776.748703135165,366,70.09582840290284,19.76191243219716,80.8702384704094,22.33475364120634,-10.774410067506565,10.774410067506565,11776.748703135165,72.45841047549534,40.44447142008687,33.35159566178516,40.44447142008687,-2.3625820725925024,2.3625820725925024,78.66016326578378,109.43195190525697,28.76192984067947,109.43195190525697,-8.56433486288094,8.56433486288094,80.79290692241341,97.26862033481041,34.55771946609447,97.26862033481041,-10.697078519510569,10.697078519510569
236,340,170804.65977620275,787,10.392747829046868,5.741511203174439,19.58154954232724,12.793121683759946,-9.188801713280373,9.188801713280373,170804.65977620275,24.8769428143426,76.92602676023719,27.957554865084376,76.92602676023719,-14.48419498529573,14.48419498529573,24.75240479284566,153.6083774855256,13.66177305243247,153.6083774855256,-14.359656963798791,14.359656963798791,24.13732657996692,120.01160922625193,20.01997707988172,120.01160922625193,-13.744578750920052,13.744578750920052
237,323,207796.83625618994,683,82.64863822330172,26.86852058414828,80.29260460013025,29.982663807859897,2.35603362317147,2.35603362317147,207796.83625618994,66.73462876668567,37.31323444056219,40.992421250560795,37.31323444056219,15.914009456616043,15.914009456616043,82.45440313214097,93.50069823722058,39.84654385120324,93.50069823722058,0.1942350911607491,0.1942350911607491,78.4645355021626,84.87233249621599,43.07777010865485,84.87233249621599,4.184102721139112,4.184102721139112
238,153,589068.9288009751,317,2.947489810433169,51.36336855084841,7.143831042469642,43.72948546353276,-4.196341232036472,4.196341232036472,589068.9288009751,17.406737901687237,34.47015772665625,48.2876886461393,34.47015772665625,-14.459248091254068,14.459248091254068,6.890092545917675,78.95511773186527,44.98113674546567,78.95511773186527,-3.9426027354845057,3.9426027354845057,7.697728294685625,71.47596853064483,43.61971762216493,71.47596853064483,-4.750238484252456,4.750238484252456
239,30,484584.93811431056,728,62.12011762208598,22.924746099218627,76.57460626077138,34.16923300783355,-14.454488638685397,14.454488638685397,484584.93811431056,61.49599677758471,41.61737093681204,39.24950116534002,41.61737093681204,0.6241208445012703,0.6241208445012703,61.71249407813538,115.85688074251718,32.17308776871396,115.85688074251718,0.4076235439505993,0.4076235439505993,63.79607438114301,73.4022226400704,30.492567756267686,73.4022226400704,-1.67595675905703,1.67595675905703
240,174,4909.815829783337,1380,40.38733948064955,62.79673669310185,32.00095680833771,45.30540265968167,8.38638267231184,8.38638267231184,4909.815829783337,42.8726952358314,46.974568194732534,58.54566168363809,46.974568194732534,-2.4853557551818497,2.4853557551818497,28.289801806237538,443.2859605479624,44.34624450424416,443.2859605479624,12.097537674412013,12.097537674412013,27.677097858668574,402.4910505046581,45.770315060925775,402.4910505046581,12.710241621980977,12.710241621980977
241,150,501510.86522287404,1589,2.910772763216239,52.02051423661114,6.746197110575058,62.60629410517379,-3.835424347358819,3.835424347358819,501510.86522287404,28.779109101140634,113.07422996598387,51.1310042332838,113.07422996598387,-25.868336337924394,25.868336337924394,11.347518654256422,601.8226685923732,63.04452278157922,601.8226685923732,-8.436745891040184,8.436745891040184,10.067795699776063,419.3071171283965,52.89163410119264,419.3071171283965,-7.157022936559825,7.157022936559825
242,357,876853.1425922989,98,73.74710611334368,30.768722050864955,75.80347599748,33.054358405173666,-2.0563698841363305,2.0563698841363305,876853.1425922989,75.40146654867496,12.975713253580352,34.044233462958104,12.975713253580352,-1.6543604353312844,1.6543604353312844,74.49594520183066,17.59717611227629,32.67884169300529,17.59717611227629,-0.7488390884869887,0.7488390884869887,74.709959015469,17.543597277070187,32.77844979098717,17.543597277070187,-0.96285290212532,0.96285290212532
243,208,714106.4128562941,940,86.14063566672179,39.99500527186113,85.95545897404763,42.85906974535663,0.1851766926741618,0.1851766926741618,714106.4128562941,68.61381476327723,64.57336733825845,44.52529152419743,64.57336733825845,17.52682090344456,17.52682090344456,95.12390740621463,238.58892122820657,38.64580662271661,238.58892122820657,-8.983271739492835,8.983271739492835,86.76492801442528,170.7560620331484,39.63660927843026,170.7560620331484,-0.6242923477034878,0.6242923477034878
244,87,874242.6471761839,236,66.44408739060805,65.945950551097,67.3690520927044,62.955143523760334,-0.9249647020963465,0.9249647020963465,874242.6471761839,64.19788113280879,56.71502168595243,63.09601845757783,56.71502168595243,2.2462062577992583,2.2462062577992583,66.50552010144818,72.33937502654011,63.05303509775254,72.33937502654011,-0.061432710840136906,0.061432710840136906,68.10080354832056,70.12047524436997,64.91118670962824,70.12047524436997,-1.6567161577125091,1.6567161577125091
245,456,838777.9550108211,879,85.71139464509179,18.494737610677547,84.43766975327821,10.983490018339435,1.273724891813572,1.273724891813572,838777.9550108211,67.99394652386628,61.0955314204344,34.26022701225857,61.0955314204344,17.7174481212255,17.7174481212255,84.35169261423457,318.24079460981204,9.405527002625817,318.24079460981204,1.3597020308572212,1.3597020308572212,84.40127630318304,148.25390843495245,16.9256577284666,148.25390843495245,1.3101183419087477,1.3101183419087477
246,47,120673.08621221529,330,69.38651995121086,0.6232278381185968,70.31199001840588,5.518453905251231,-0.9254700671950218,0.9254700671950218,120673.08621221529,63.735089039680716,47.81089894142595,13.349031907122324,47.81089894142595,5.6514309115301415,5.6514309115301415,65.8857389320084,62.482219460295894,7.349923156272811,62.482219460295894,3.5007810192024635,3.5007810192024635,65.22447192394327,60.97511271537074,8.6770904880686,60.97511271537074,4.162048027267588,4.162048027267588
247,449,792818.1296097897,1678,74.27643886763087,19.76010301158462,69.57176202197685,5.758801884374096,4.704676845654021,4.704676845654021,792818.1296097897,60.3264594382947,68.78279308650184,39.95331970656864,68.78279308650184,13.949979429336175,13.949979429336175,73.64427625795835,812.5934982118584,3.8281352885619433,812.5934982118584,0.6321626096725197,0.6321626096725197,79.52280281183467,331.12370900595084,37.399934715713115,331.12370900595084,-5.246363944203793,5.246363944203793
248,193,531290.6882174643,1954,47.341238141257584,89.88510600030757,40.764692361937996,79.10028171547742,6.576545779319588,6.576545779319588,531290.6882174643,45.80328120106105,295.44236873850895,64.76622400580321,295.44236873850895,1.537956940196537,1.537956940196537,36.22127815343994,606.755679841342,83.70020276904613,606.755679841342,11.119959987817644,11.119959987817644,38.26264293862811,598.0268154588022,83.49941443608698,598.0268154588022,9.078595202629472,9.078595202629472
249,3,520242.97287086386,1483,33.00340874625756,65.13773844558567,32.03710248893038,77.43148532673365,0.966306257327183,0.966306257327183,520242.97287086386,38.446628752077466,58.582854834995615,57.61445176572006,58.582854834995615,-5.443220005819903,5.443220005819903,36.64813720455253,323.2407564496676,84.11045358815565,323.2407564496676,-3.6447284582949706,3.6447284582949706,38.009089579766325,313.8400929295465,83.04200702554841,313.8400929295465,-5.005680833508762,5.005680833508762
250,281,259899.0169963975,989,76.61479217808493,48.40053395433596,88.03613097875368,38.43479243803722,-11.42133880066875,11.42133880066875,259899.0169963975,66.87868319681755,43.05894341114203,44.85842281363918,43.05894341114203,9.736108981267378,9.736108981267378,82.5002938485001,137.71221364677393,39.92390151420867,137.71221364677393,-5.885501670415181,5.885501670415181,77.88434447134219,88.71857264974288,48.74445692417666,88.71857264974288,-1.269552293257263,1.269552293257263
251,460,864842.3111810192,863,63.44943013325815,42.550145606285135,67.01219100549135,32.940287691015754,-3.5627608722331985,3.5627608722331985,864842.3111810192,55.904904109342304,89.31590189716833,43.37289291196257,89.31590189716833,7.544526023915843,7.544526023915843,70.08717495164157,192.4405366271796,31.974466063603504,192.4405366271796,-6.637744818383425,6.637744818383425,65.71042575242265,144.84147052380354,28.236614724560752,144.84147052380354,-2.260995619164504,2.260995619164504
252,483,115907.242544671,833,60.86463828305283,34.83835113801971,61.4183388241816,27.044423610776462,-0.5537005411287765,0.5537005411287765,115907.242544671,58.452288291220036,56.33502287909975,38.209283865280966,56.33502287909975,2.412349991832791,2.412349991832791,55.81089168912364,175.1183703547885,26.605320672044854,175.1183703547885,5.0537465939291835,5.0537465939291835,55.13793335181859,148.90151929151597,26.760706384652764,148.90151929151597,5.726704931234238,5.726704931234238
253,435,476757.86029706715,452,86.29778957487417,67.15348324390943,76.90686745577514,76.2949448629013,9.39092211909903,9.39092211909903,476757.86029706715,75.16923139884345,30.427584046077047,64.85348245735192,30.427584046077047,11.128558176030722,11.128558176030722,74.33294312131005,90.1322856068063,75.61831527281328,90.1322856068063,11.964846453564121,11.964846453564121,75.92753109241178,76.43387541644624,70.15702820446697,76.43387541644624,10.37025848246239,10.37025848246239
254,201,896599.6282040422,909,27.49985134049316,91.53903998348669,25.766664889625876,83.49042004503136,1.733186450867283,1.733186450867283,896599.6282040422,32.74902616338224,70.81260033994624,70.93818668999305,70.81260033994624,-5.249174822889081,5.249174822889081,35.95556586677238,129.7166218502986,84.72809554699316,129.7166218502986,-8.455714526279223,8.455714526279223,36.076188946948086,127.07870988982867,83.63666135044215,127.07870988982867,-8.576337606454928,8.576337606454928
255,234,632905.6141387181,1457,43.430134862736324,99.85133348207523,40.764692361937996,79.10028171547742,2.665442500798328,2.665442500798328,632905.6141387181,44.600259320968334,76.75096091080644,64.71930795631967,76.75096091080644,-1.17012445823201,1.17012445823201,32.322105031907995,374.8480692477864,83.03499166331507,374.8480692477864,11.108029830828329,11.108029830828329,44.40848001887658,284.48066189003305,78.55078009639384,284.48066189003305,-0.9783451561402572,0.9783451561402572
256,252,695638.9354140376,611,66.14854808639568,50.09508947047181,71.8138954404887,48.02347596152327,-5.665347354093015,5.665347354093015,695638.9354140376,64.37181820308052,51.552992019150146,53.395178967100264,51.552992019150146,1.7767298833151557,1.7767298833151557,69.49872848863436,108.27340013653895,43.23526900545855,108.27340013653895,-3.350180402238678,3.350180402238678,71.85037355283501,94.13411246396431,47.98039863253487,94.13411246396431,-5.701825466439331,5.701825466439331
257,287,656905.0114989594,923,59.566444905496944,30.956958101037827,78.30080790209158,27.21102784278275,-18.734362996594633,18.734362996594633,656905.0114989594,57.4860623572487,56.80406273785313,37.94593037227691,56.80406273785313,2.080382548248245,2.080382548248245,77.13065820466859,154.03916252544266,31.332109785993257,154.03916252544266,-17.564213299171648,17.564213299171648,68.78222140719106,120.82398546173154,30.898846240385076,120.82398546173154,-9.215776501694116,9.215776501694116
