,sample,genome_position,time,true_location_0,true_location_1,midpoint_estimated_location_0,midpoint_estimated_location_1,midpoint_error_0,midpoint_abs_error_0,position_in_arg,arg_estimated_location_0,arg_variance_in_estimated_location_0,arg_estimated_location_1,arg_variance_in_estimated_location_1,arg_error_0,arg_abs_error_0,window_0_estimated_location_0,window_0_variance_in_estimated_location_0,window_0_estimated_location_1,window_0_variance_in_estimated_location_1,window_0_error_0,window_0_abs_error_0,window_10_estimated_location_0,window_10_variance_in_estimated_location_0,window_10_estimated_location_1,window_10_variance_in_estimated_location_1,window_10_error_0,window_10_abs_error_0,window_100_estimated_location_0,window_100_variance_in_estimated_location_0,window_100_estimated_location_1,window_100_variance_in_estimated_location_1,window_100_error_0,window_100_abs_error_0
302,97,686037.7000514688,1433,194.6668145972822,101.79947261043431,158.23965064495152,133.73919566979123,36.42716395233069,36.42716395233069,686037.7000514688,152.06303651341992,197.92982798480654,142.99210745695453,197.92982798480654,42.603778083862295,42.603778083862295,158.80524527058026,672.1996330979628,132.56200245567769,672.1996330979628,35.861569326701954,35.861569326701954,158.34110395161554,668.9640679216996,133.50640988614379,668.9640679216996,36.325710645666675,36.325710645666675,153.89455066644564,638.3083060699518,135.3182078415432,638.3083060699518,40.77226393083657,40.77226393083657
303,117,434900.84569015185,389,131.2419870334564,149.62560538608352,145.45494118029006,149.3640401019968,-14.212954146833653,14.212954146833653,434900.84569015185,145.59462460834362,43.54379439024804,147.69882777823992,43.54379439024804,-14.352637574887211,14.352637574887211,143.43834062176447,107.78746304552404,150.1077653317497,107.78746304552404,-12.196353588308057,12.196353588308057,144.25293745766385,105.74076306345293,149.91585702930195,105.74076306345293,-13.010950424207437,13.010950424207437,144.3817794210974,73.1199944567303,147.07965197066943,73.1199944567303,-13.139792387640995,13.139792387640995
304,118,723575.8431480294,1745,128.57104670689486,179.76056100173437,148.00457122018304,152.07501997489814,-19.433524513288177,19.433524513288177,723575.8431480294,147.54686870965557,85.17939011400767,153.75929449417973,85.17939011400767,-18.975822002760708,18.975822002760708,147.2384011296929,197.40570450456264,151.6088596989009,197.40570450456264,-18.66735442279804,18.66735442279804,147.04983967729092,196.73099243367065,151.2953365824143,196.73099243367065,-18.478792970396057,18.478792970396057,148.2124575226427,137.16105691379096,154.46743263316714,137.16105691379096,-19.641410815747832,19.641410815747832
305,427,360500.9278746765,1714,95.2120744929442,126.36958509823299,137.21211017588985,131.81752687621346,-42.00003568294565,42.00003568294565,360500.9278746765,143.40919549292533,275.6581420134733,145.41803803190925,275.6581420134733,-48.19712099998114,48.19712099998114,136.04050133615237,783.939953664833,132.04970970463282,783.939953664833,-40.82842684320818,40.82842684320818,136.36625591908702,768.8192581924674,132.41237396084534,768.8192581924674,-41.15418142614283,41.15418142614283,136.9359780271125,765.4158179905509,132.24747705122275,765.4158179905509,-41.7239035341683,41.7239035341683
306,364,130476.86781610512,1888,139.70970927018809,139.95905435125573,152.2592730961614,144.3478448262854,-12.549563825973308,12.549563825973308,130476.86781610512,149.5009758290708,102.82548087126659,151.40784583446708,102.82548087126659,-9.791266558882711,9.791266558882711,150.869658493777,699.5970626901786,141.62225203899015,699.5970626901786,-11.15994922358891,11.15994922358891,155.46113452658483,352.43708051897863,149.11139097439224,352.43708051897863,-15.751425256396743,15.751425256396743,151.9189619037806,276.8311270414048,152.47280136412553,276.8311270414048,-12.209252633592513,12.209252633592513
307,413,198375.5588691031,1168,165.96327449203244,159.65769751550692,156.67270578934946,165.27030962464792,9.290568702682975,9.290568702682975,198375.5588691031,152.74157687258028,91.05196572566553,151.59926540331642,91.05196572566553,13.221697619452158,13.221697619452158,159.2922667543084,284.92390049354736,167.38920807278396,284.92390049354736,6.6710077377240395,6.6710077377240395,159.29797162252765,284.81111945218004,167.38597841978438,284.81111945218004,6.665302869504785,6.665302869504785,154.8817883230381,164.40278966321586,154.09831281198288,164.40278966321586,11.081486168994331,11.081486168994331
308,336,850527.9029808982,107,165.92424190881556,134.23248971208244,160.5467333595811,140.8264849074254,5.377508549234449,5.377508549234449,850527.9029808982,160.48064206558465,21.323274321137163,139.17973119264545,21.323274321137163,5.443599843230913,5.443599843230913,162.01034171977636,27.498240185394202,138.71296730007705,27.498240185394202,3.9139001890391967,3.9139001890391967,161.3632157508261,26.741544180447256,138.3555284274521,26.741544180447256,4.56102615798946,4.56102615798946,161.26900807186874,23.179605164132177,138.01221341089277,23.179605164132177,4.65523383694682,4.65523383694682
309,373,684519.0787534091,1436,143.29713156010607,120.46147272014652,146.02658536498228,139.03880449995444,-2.729453804876215,2.729453804876215,684519.0787534091,146.79331984179726,165.9401030741207,146.04897248808268,165.9401030741207,-3.4961882816911896,3.4961882816911896,147.67908387230221,331.49257460112625,143.79624452647695,331.49257460112625,-4.381952312196148,4.381952312196148,147.73703420596684,322.6287404480223,144.3808532741658,322.6287404480223,-4.439902645860769,4.439902645860769,148.97106229159672,239.1551436439619,144.80058747381722,239.1551436439619,-5.673930731490657,5.673930731490657
310,407,186352.61944839288,160,161.05552957452494,130.834686654543,160.22423065337907,136.74399536569024,0.8312989211458728,0.8312989211458728,186352.61944839288,159.17355423561543,25.207145992176777,137.7232976746811,25.207145992176777,1.8819753389095126,1.8819753389095126,160.5797400910384,36.070191670470074,135.82163924672852,36.070191670470074,0.47578948348655103,0.47578948348655103,160.57974009103614,36.07019167063136,135.821639246734,36.07019167063136,0.47578948348879635,0.47578948348879635,160.3164473341906,31.573442813782894,136.915179143311,31.573442813782894,0.7390822403343407,0.7390822403343407
311,368,393544.49241124536,1399,166.49511583725032,177.89100837923212,156.12139614432655,148.87080988094996,10.373719692923771,10.373719692923771,393544.49241124536,149.9168401626933,63.867252701230775,153.55975795895978,63.867252701230775,16.578275674557034,16.578275674557034,149.2903288081533,207.89914632454355,148.30410381227907,207.89914632454355,17.20478702909702,17.20478702909702,150.5318951311565,187.82535044049848,147.26827245705334,187.82535044049848,15.963220706093836,15.963220706093836,151.32975800349746,113.12983388961776,156.2711652673195,113.12983388961776,15.165357833752864,15.165357833752864
312,276,3013.4737815279423,1029,155.37584456429826,150.75341802093064,155.71469942772765,165.75636488502826,-0.33885486342938975,0.33885486342938975,3013.4737815279423,152.34181350748563,79.43132148230669,151.2901932804286,79.43132148230669,3.034031056812637,3.034031056812637,158.31550042697123,414.2420285793834,165.15707745250168,414.2420285793834,-2.9396558626729643,2.9396558626729643,158.31550042683068,414.2420285787626,165.15707745246962,414.2420285787626,-2.939655862532419,2.939655862532419,157.50449814613336,242.36131309464278,159.3021593447935,242.36131309464278,-2.1286535818350956,2.1286535818350956
313,470,227534.78429839425,1840,124.05760721366465,138.19242815963693,141.10518684342813,154.6338661488295,-17.047579629763476,17.047579629763476,227534.78429839425,147.4964751825289,187.5316183165384,149.69745712993932,187.5316183165384,-23.43886796886426,23.43886796886426,142.16340597489207,442.89966488425716,149.91960352018563,442.89966488425716,-18.10579876122742,18.10579876122742,142.179439902184,442.80095038313124,149.99849869515887,442.80095038313124,-18.121832688519333,18.121832688519333,144.82253618557561,258.34672556304224,148.17405097596614,258.34672556304224,-20.76492897191096,20.76492897191096
314,353,714375.3089067915,1163,160.5642745038981,138.99201022926925,158.26340356133406,147.15089448616152,2.300870942564046,2.300870942564046,714375.3089067915,149.4476892801378,90.6225597800464,149.29568217610017,90.6225597800464,11.116585223760296,11.116585223760296,153.2162383589361,209.1480160818994,147.69123132320047,209.1480160818994,7.348036144962009,7.348036144962009,153.42085415866606,201.80900747072516,147.07191026524794,201.80900747072516,7.143420345232045,7.143420345232045,151.22036971539106,140.76211914502824,145.94762738963,140.76211914502824,9.343904788507047,9.343904788507047
315,446,926040.8306689247,645,184.25130327965095,163.7024472348631,165.7921520453827,148.92804068424954,18.459151234268262,18.459151234268262,926040.8306689247,156.0934776608862,99.13758136570615,153.47121888394148,99.13758136570615,28.157825618764747,28.157825618764747,166.12594856769016,332.5568575564624,149.15779735423098,332.5568575564624,18.125354711960796,18.125354711960796,166.12594856769587,314.43151788296836,149.15779735413165,314.43151788296836,18.125354711955083,18.125354711955083,159.47395329293923,199.18701572409375,155.19254256439942,199.18701572409375,24.777349986711727,24.777349986711727
316,440,490530.70609354356,1882,161.00090497371798,165.0448865395879,162.06116978561576,153.33434709648836,-1.060264811897781,1.060264811897781,490530.70609354356,149.35125507755598,121.8244923210729,153.29161791009588,121.8244923210729,11.649649896162003,11.649649896162003,161.08460389302715,304.3665289965357,153.41749237490762,304.3665289965357,-0.08369891930917106,0.08369891930917106,156.77078989468927,272.19834201650286,154.1206447223172,272.19834201650286,4.230115079028707,4.230115079028707,151.67266187103925,201.810755354383,155.32891849063031,201.810755354383,9.328243102678726,9.328243102678726
317,298,940509.3783540868,1282,171.79740618337075,165.87556249645772,163.1566790886922,162.96200751988573,8.640727094678567,8.640727094678567,940509.3783540868,151.91135863727115,74.51923425007602,152.47180394804886,74.51923425007602,19.886047546099604,19.886047546099604,163.7145471548267,655.1021026554727,163.58603086939203,655.1021026554727,8.08285902854405,8.08285902854405,163.71454715368583,655.1021026547363,163.58603087092726,655.1021026547363,8.082859029684926,8.082859029684926,157.5700198588094,171.02694726624458,154.1105104575967,171.02694726624458,14.227386324561365,14.227386324561365
318,89,800052.2539170292,961,155.93572007939963,161.70732511884555,159.74520448012927,144.87641020087486,-3.8094844007296444,3.8094844007296444,800052.2539170292,152.3092634702858,69.8095041709251,152.50956675185756,69.8095041709251,3.6264566091138306,3.6264566091138306,153.15817861459146,149.16884082291165,149.93137613617546,149.16884082291165,2.7775414648081664,2.7775414648081664,152.58628467487418,145.671029351256,150.66984473328256,145.671029351256,3.349435404525451,3.349435404525451,151.26963765792706,122.75806578992855,150.01407509876154,122.75806578992855,4.6660824214725665,4.6660824214725665
319,124,375473.1446480676,948,133.58468005904564,153.10845026927646,145.68357001330293,155.55716872211832,-12.098889954257288,12.098889954257288,375473.1446480676,146.47721267489146,57.31495873198653,153.1298228238376,57.31495873198653,-12.892532615845823,12.892532615845823,145.90120906204547,180.51538846905746,156.41823876867238,180.51538846905746,-12.316529002999829,12.316529002999829,146.14506068807856,179.10090088129095,156.18441067495195,179.10090088129095,-12.56038062903292,12.56038062903292,147.2583782817762,168.281629317389,156.70437629524923,168.281629317389,-13.673698222730565,13.673698222730565
320,260,106859.89574904108,1235,129.50719296608315,154.26019756484303,149.84406490440057,159.78255383673465,-20.336871938317415,20.336871938317415,106859.89574904108,145.87923089238083,101.06687455145868,151.47226268881482,101.06687455145868,-16.37203792629768,16.37203792629768,150.96897979686668,353.55552175975305,158.81888281852525,353.55552175975305,-21.461786830783524,21.461786830783524,150.97195558241626,353.4044460690475,158.81700887194594,353.4044460690475,-21.464762616333104,21.464762616333104,149.1747350642885,213.38179593246673,158.39603619223965,213.38179593246673,-19.66754209820536,19.66754209820536
321,264,727266.9679871288,505,148.62999695036396,143.4941915863015,153.53081338002156,157.31224415892274,-4.900816429657596,4.900816429657596,727266.9679871288,151.4516916805067,42.3836244948271,151.52136914419825,42.3836244948271,-2.8216947301427524,2.8216947301427524,152.86903868178732,88.752992174054,155.92949870005683,88.752992174054,-4.239041731423356,4.239041731423356,152.94503372237523,88.56061252034377,156.07570979590227,88.56061252034377,-4.315036772011268,4.315036772011268,150.42153099538348,77.25308663005103,152.7012455352298,77.25308663005103,-1.7915340450195174,1.7915340450195174
322,30,109012.28133079843,133,172.3332863001364,148.99405707782014,165.7921520453827,148.92804068424954,6.5411342547537,6.5411342547537,109012.28133079843,165.73632355693766,25.137257974977814,151.8902768226481,25.137257974977814,6.5969627431987305,6.5969627431987305,166.11687526483118,37.5670063173548,149.07790799281,37.5670063173548,6.216411035305214,6.216411035305214,166.11687526483402,37.56700631742466,149.07790799280406,37.56700631742466,6.216411035302372,6.216411035302372,165.46075677502367,33.51710590185851,149.23057674558956,33.51710590185851,6.872529525112725,6.872529525112725
323,138,247830.34829456496,1472,134.1650527489055,122.28482617862615,147.53013600001822,138.4118905162886,-13.365083251112708,13.365083251112708,247830.34829456496,148.31834263648878,94.50215492627345,148.59861198632748,94.50215492627345,-14.15328988758327,14.15328988758327,150.18560102052027,508.7338730008285,142.55367405560366,508.7338730008285,-16.020548271614757,16.020548271614757,150.15004723508147,501.7358776314936,142.56504815765663,501.7358776314936,-15.984994486175964,15.984994486175964,146.83895910392135,169.35887544793945,146.27927394676686,169.35887544793945,-12.673906355015845,12.673906355015845
324,358,340677.4756062064,586,166.00382407386286,138.9681522184882,144.20539232715626,139.67609803809995,21.798431746706598,21.798431746706598,340677.4756062064,151.72953031932005,54.81154574980686,147.45334341588395,54.81154574980686,14.27429375454281,14.27429375454281,146.46234852754694,132.79698880999186,140.75339291308984,132.79698880999186,19.541475546315922,19.541475546315922,148.3853871866652,106.96707688310177,146.6282227930512,106.96707688310177,17.618436887197646,17.618436887197646,150.9376145851488,88.90810563128507,147.98487938971166,88.90810563128507,15.066209488714065,15.066209488714065
325,273,368185.9807501555,277,144.3395227196869,163.53079472912682,151.35240671324888,166.1496991280862,-7.012883993561985,7.012883993561985,368185.9807501555,148.16727485681798,30.554174049387296,160.31075578775605,30.554174049387296,-3.8277521371310854,3.8277521371310854,154.1320943114984,80.60539926744703,167.12093739942688,80.60539926744703,-9.792571591811509,9.792571591811509,154.13209431146723,80.60539926666573,167.12093739943728,80.60539926666573,-9.79257159178033,9.79257159178033,149.472044398444,35.72896497961976,161.21887375484891,35.72896497961976,-5.132521678757115,5.132521678757115
326,179,770511.2836513044,1160,169.34856249303118,106.97270916928956,148.5186630022374,132.04998959498266,20.829899490793792,20.829899490793792,770511.2836513044,150.81006601518388,113.27767336896702,142.66442110111925,113.27767336896702,18.538496477847303,18.538496477847303,148.88238063450686,237.09291408587532,136.23713636600226,237.09291408587532,20.466181858524322,20.466181858524322,153.12504452456764,172.10413209397225,141.31725564184393,172.10413209397225,16.22351796846354,16.22351796846354,152.43160411025482,155.592344202233,144.11383578449446,155.592344202233,16.916958382776357,16.916958382776357
327,326,792521.3563943378,1863,130.33318403084118,132.72880558774594,163.1566790886922,162.96200751988573,-32.823495057851005,32.823495057851005,792521.3563943378,146.75996764481718,285.39219787935275,152.50869230987973,285.39219787935275,-16.426783613976,16.426783613976,163.91842402905098,979.8335434734367,162.94988565362036,979.8335434734367,-33.5852399982098,33.5852399982098,160.47504137192965,731.3526329669841,158.895247833212,731.3526329669841,-30.141857341088468,30.141857341088468,148.4362338838269,442.85010926429584,153.9321329684541,442.85010926429584,-18.10304985298572,18.10304985298572
328,416,128109.1697585004,146,130.3691765848976,160.31293273064534,133.98001941752142,158.7156948611165,-3.610842832623831,3.610842832623831,128109.1697585004,137.4942445695899,13.701987463185795,158.34329248469842,13.701987463185795,-7.125067984692322,7.125067984692322,133.9526441504459,23.205462847903277,158.39235364674295,23.205462847903277,-3.583467565548318,3.583467565548318,133.6497188080719,20.76182981961874,158.86324680809258,20.76182981961874,-3.280542223174308,3.280542223174308,133.89552909553447,20.333408846621218,158.82206346156246,20.333408846621218,-3.526352510636883,3.526352510636883
329,473,13988.105611682067,1576,145.88395292916314,175.5990888369684,152.6277100790038,158.3355656439551,-6.743757149840661,6.743757149840661,13988.105611682067,148.34284578074806,62.47444960360314,153.2933957460908,62.47444960360314,-2.4588928515849204,2.4588928515849204,152.7322709645729,379.12670339615755,157.64306292874218,379.12670339615755,-6.848318035409761,6.848318035409761,152.7322709646579,379.12670339792396,157.64306292840442,379.12670339792396,-6.848318035494771,6.848318035494771,156.30035862412967,177.3303460525163,155.30039988674002,177.3303460525163,-10.416405694966528,10.416405694966528
330,230,646676.3028383688,1874,138.15508233409142,122.92052251671728,149.202829357993,140.02086261404983,-11.047747023901593,11.047747023901593,646676.3028383688,146.78296340689127,183.0263595100599,146.16768636780174,183.0263595100599,-8.627881072799852,8.627881072799852,150.71543363184693,332.6434133037754,146.69117781118078,332.6434133037754,-12.560351297755517,12.560351297755517,150.31264521146588,331.99755134539777,146.01693315628202,331.99755134539777,-12.15756287737446,12.15756287737446,149.35381440010772,304.78431135070923,145.40140640389927,304.78431135070923,-11.198732066016305,11.198732066016305
331,206,957699.1022658081,1267,102.10856508435522,181.73550386786806,136.31377865878648,159.0550053501666,-34.205213574431255,34.205213574431255,957699.1022658081,144.33271997068803,191.586896429915,154.76359929328729,191.586896429915,-42.22415488633281,42.22415488633281,135.63290996135305,552.6413462145274,158.44708041407947,552.6413462145274,-33.52434487699783,33.52434487699783,135.6329099616252,552.641346214707,158.4470804137132,552.641346214707,-33.52434487726997,33.52434487726997,135.621961410126,522.9838177549218,158.9853384543051,522.9838177549218,-33.513396325770785,33.513396325770785
332,11,163482.69281164018,278,152.49375321629233,150.30771526958435,158.08669039893493,152.262122167665,-5.592937182642601,5.592937182642601,163482.69281164018,154.37501008573435,20.33457033033401,151.65615145701372,20.33457033033401,-1.8812568694420122,1.8812568694420122,157.13979628456894,30.200640060701655,150.60543798189258,30.200640060701655,-4.646043068276612,4.646043068276612,157.19582882067803,30.188031517160866,150.678467972008,30.188031517160866,-4.702075604385698,4.702075604385698,157.24025245448723,29.505854588211186,151.1250885922684,29.505854588211186,-4.7464992381949,4.7464992381949
333,208,242159.86188948358,945,115.08935808178275,156.58528476114222,144.4835982202332,162.38358529141482,-29.394240138450456,29.394240138450456,242159.86188948358,144.34242007784877,120.1676371570881,150.95300711809372,120.1676371570881,-29.253061996066023,29.253061996066023,146.9431521163699,394.81512773500725,161.35407449564715,394.81512773500725,-31.853794034587153,31.853794034587153,146.9431521163254,394.8151277363542,161.35407449558772,394.8151277363542,-31.853794034542645,31.853794034542645,146.97218158071013,216.6137667268294,157.82940551708788,216.6137667268294,-31.88282349892738,31.88282349892738
334,33,171744.91344568387,701,119.2941256936164,149.19551917000686,144.4835982202332,162.38358529141482,-25.18947252661681,25.18947252661681,171744.91344568387,143.33835765466517,110.91429738928488,151.11699250049517,110.91429738928488,-24.04423196104878,24.04423196104878,146.94315211616134,257.56512773291394,161.35407449558738,257.56512773291394,-27.64902642254495,27.64902642254495,146.94315211636444,257.56512773290075,161.3540744959252,257.56512773290075,-27.64902642274805,27.64902642274805,148.01562189745187,181.88334418925928,159.3893712192827,181.88334418925928,-28.72149620383547,28.72149620383547
335,332,656594.7776232706,1572,123.99002139462458,166.72106943096085,146.6562974021231,150.0763830813033,-22.666276007498524,22.666276007498524,656594.7776232706,147.07873975888037,71.11951630983633,153.58276700654426,71.11951630983633,-23.088718364255797,23.088718364255797,145.7635125614841,213.93813215375653,151.45582373235845,213.93813215375653,-21.77349116685953,21.77349116685953,146.17639698622895,212.10317559352305,151.5563131802717,212.10317559352305,-22.186375591604374,22.186375591604374,146.61859181754738,128.3036891144829,153.39983604724358,128.3036891144829,-22.628570422922806,22.628570422922806
336,79,638667.3217023868,1814,131.6327859253779,184.6469110332732,149.03689416361087,156.4473386461495,-17.404108238232965,17.404108238232965,638667.3217023868,147.60773842980277,112.45110371643344,154.03040617931987,112.45110371643344,-15.974952504424863,15.974952504424863,148.58229452446096,348.4782418369194,157.23870025028125,348.4782418369194,-16.94950859908306,16.94950859908306,146.02246386702743,227.57911972851673,153.06570037996264,227.57911972851673,-14.389677941649524,14.389677941649524,148.00494656642283,159.22906550299405,155.01492542968165,159.22906550299405,-16.37216064104493,16.37216064104493
337,29,441748.5498122724,1507,187.0113107903298,103.15106228125848,156.01253605193332,133.87455812472953,30.998774738396463,30.998774738396463,441748.5498122724,152.02448589622472,200.40776477546282,142.9531583097228,200.40776477546282,34.98682489410507,34.98682489410507,156.8788310268625,547.0237259946842,136.49020788936355,547.0237259946842,30.132479763467273,30.132479763467273,156.87883102678555,547.0237259947478,136.4902078892987,547.0237259947478,30.13247976354424,30.13247976354424,154.6397008117604,460.89247420420816,138.1891817760591,460.89247420420816,32.37160997856938,32.37160997856938
338,421,519568.4201757421,84,160.94862508952014,128.49279767437207,160.94796500948587,136.20864715525047,0.0006600800342653201,0.0006600800342653201,519568.4201757421,160.87625237777104,22.724377858303246,134.8842904097249,22.724377858303246,0.07237271174909665,0.07237271174909665,160.61396089690615,23.79675110243981,134.6271085581562,23.79675110243981,0.3346641926139853,0.3346641926139853,160.4472082074329,23.747868780244538,134.4924647614002,23.747868780244538,0.5014168820872271,0.5014168820872271,161.43572081702348,23.117589022304347,134.96348541245595,23.117589022304347,-0.48709572750334473,0.48709572750334473
339,337,976071.0153999522,68,145.00820974165242,147.099795969317,149.17711563378487,149.718790051184,-4.168905892132443,4.168905892132443,976071.0153999522,148.5422156786015,12.709925522034819,147.7935998135338,12.709925522034819,-3.534005936949086,3.534005936949086,148.04234948622906,13.573007599832643,148.13190658587644,13.573007599832643,-3.0341397445766347,3.0341397445766347,148.0436467240133,13.5711358759654,148.13740554053035,13.5711358759654,-3.035436982360892,3.035436982360892,148.65206154060502,13.262334946345751,148.4472754765905,13.262334946345751,-3.6438517989525963,3.6438517989525963
340,224,889447.606165055,1086,166.58168088652297,109.12993233226341,156.91163192863962,140.79244630313156,9.670048957883353,9.670048957883353,889447.606165055,150.48128008310977,91.93957951561474,142.1736103753998,91.93957951561474,16.10040080341321,16.10040080341321,153.28582863645883,234.60484437201484,136.37915231352557,234.60484437201484,13.295852250064144,13.295852250064144,153.04587260327312,225.19393617553374,136.26930960662608,225.19393617553374,13.53580828324985,13.53580828324985,152.91559601804738,140.87608080363873,141.2478269576191,140.87608080363873,13.666084868475593,13.666084868475593
341,210,549790.7365512407,635,113.3033711159143,162.11784632049918,136.7304228492877,158.25332755223846,-23.42705173337339,23.42705173337339,549790.7365512407,140.81252046071455,75.99703958396313,156.08911886653266,75.99703958396313,-27.50914934480025,27.50914934480025,137.89571449579842,149.96313744032898,156.6625037363327,149.96313744032898,-24.592343379884113,24.592343379884113,138.42143549951695,148.07461979948076,157.34754242267158,148.07461979948076,-25.118064383602643,25.118064383602643,139.3634808625384,122.47633880768488,155.38532949774762,122.47633880768488,-26.060109746624107,26.060109746624107
342,380,601831.4330059144,1395,120.99959750459713,166.141739369452,145.19045351033145,149.75936513610299,-24.190856005734318,24.190856005734318,601831.4330059144,146.82924289720015,77.22216499560434,153.67410624737684,77.22216499560434,-25.829645392603013,25.829645392603013,146.54486810805992,229.00370663400088,148.5946974768943,229.00370663400088,-25.545270603462782,25.545270603462782,144.76570586254306,188.72345781647604,150.4496336733203,188.72345781647604,-23.766108357945924,23.766108357945924,147.04549144302212,115.14809902893272,153.78061204742318,115.14809902893272,-26.04589393842498,26.04589393842498
343,184,292113.7034311866,277,133.15894789353857,150.148466670296,136.339484667307,150.457413604777,-3.180536773768438,3.180536773768438,292113.7034311866,143.38190186355237,32.28820418715082,155.2884560227288,32.28820418715082,-10.222953970013805,10.222953970013805,137.83683388878805,74.46647380659984,150.567075892091,74.46647380659984,-4.677885995249483,4.677885995249483,137.87886539448363,74.35749030957365,150.57605943563988,74.35749030957365,-4.7199175009450585,4.7199175009450585,142.61546629650667,42.200169096055106,155.12092654617769,42.200169096055106,-9.4565184029681,9.4565184029681
344,237,724128.159379409,730,159.87265175770753,133.41237142529354,158.10448469405864,145.41468316134916,1.7681670636488889,1.7681670636488889,724128.159379409,151.5393491422178,58.90990922245683,146.5943246580434,58.90990922245683,8.333302615489742,8.333302615489742,159.94153520101514,161.54760441298086,147.8112901867195,161.54760441298086,-0.06888344330761242,0.06888344330761242,154.09971177047615,131.4606307138634,146.6695035271361,131.4606307138634,5.772939987231382,5.772939987231382,152.98814635509487,74.94100195423756,147.28246578679037,74.94100195423756,6.88450540261266,6.88450540261266
345,35,884951.9883126455,1444,158.32634841516509,183.20002060390834,153.1861772569531,147.1776603916453,5.1401711582119844,5.1401711582119844,884951.9883126455,149.54062818625712,68.59249208413588,153.50225733979593,68.59249208413588,8.785720228907962,8.785720228907962,152.46119607545776,289.80423095550225,156.40335334998292,289.80423095550225,5.865152339707322,5.865152339707322,149.18113525824057,248.85569370449,154.55774454134462,248.85569370449,9.145213156924513,9.145213156924513,151.11154253216637,145.18484229160342,154.17497467320857,145.18484229160342,7.214805882998718,7.214805882998718
346,450,292729.32300395716,713,126.91139264256141,135.9409553372011,136.38172544126283,147.63635067393682,-9.47033279870142,9.47033279870142,292729.32300395716,144.9621507284885,40.73500966390424,150.09294007175308,40.73500966390424,-18.050758085927086,18.050758085927086,132.70601445889565,174.97827819539984,148.0803001192275,174.97827819539984,-5.794621816334242,5.794621816334242,132.70601445886325,174.9782781960304,148.08030011929102,174.9782781960304,-5.7946218163018415,5.7946218163018415,139.74399914916333,101.2540863181578,145.62326630833013,101.2540863181578,-12.83260650660192,12.83260650660192
347,359,981084.0827133354,210,122.96412399683076,146.5216395722036,135.60514892909964,144.15102213901486,-12.641024932268877,12.641024932268877,981084.0827133354,138.18502732974594,44.307357300315886,146.36186369466515,44.307357300315886,-15.22090333291517,15.22090333291517,134.6604966671142,63.822748191354755,144.82667865878096,63.822748191354755,-11.696372670283424,11.696372670283424,134.65574160483527,63.795841350677726,144.80605708359337,63.795841350677726,-11.691617608004506,11.691617608004506,136.42538288508575,59.35129380865318,145.7992008298141,59.35129380865318,-13.461258888254989,13.461258888254989
348,482,252780.7327117413,771,156.16585738342874,153.73892857821025,156.13853651187213,165.5413263920229,0.027320871556611337,0.027320871556611337,252780.7327117413,152.36640989641336,50.683098894534695,152.03289572111942,50.683098894534695,3.799447487015385,3.799447487015385,158.89378233311382,207.42871707159034,165.93757706116313,207.42871707159034,-2.7279249496850753,2.7279249496850753,158.89176587764263,207.3713103054117,165.60426286138005,207.3713103054117,-2.7259084942138827,2.7259084942138827,155.72702005084474,83.74317439816674,154.15360889659306,83.74317439816674,0.4388373325840007,0.4388373325840007
349,160,464089.3521003699,829,104.27586428881304,161.1368546565615,137.30777265612508,157.1424311751095,-33.03190836731204,33.03190836731204,464089.3521003699,142.8048241014251,93.99961897404857,155.493352623029,93.99961897404857,-38.52895981261207,38.52895981261207,138.58817183183132,227.5975068035301,158.54569276440404,227.5975068035301,-34.31230754301828,34.31230754301828,138.5881718318274,227.5975068010913,158.54569276437957,227.5975068010913,-34.312307543014356,34.312307543014356,141.65677649135344,182.03514996232028,155.0433509359776,182.03514996232028,-37.3809122025404,37.3809122025404
350,85,274520.3458966947,307,163.71833374591762,137.70131448138767,157.7242529331512,140.16754511547015,5.994080812766413,5.994080812766413,274520.3458966947,155.60288711607487,25.520771245103518,145.70221711473337,25.520771245103518,8.11544662984275,8.11544662984275,158.45981764003275,79.8051637234801,143.99910721353083,79.8051637234801,5.2585161058848655,5.2585161058848655,158.45981764001428,79.80516372405611,143.9991072136034,79.80516372405611,5.25851610590334,5.25851610590334,158.51013987365815,69.89276336752258,142.48721458528007,69.89276336752258,5.208193872259471,5.208193872259471
351,475,555416.3054934241,346,143.79912700979068,164.25542306885598,141.15036776070735,160.7213691623187,2.6487592490833265,2.6487592490833265,555416.3054934241,145.81700494068315,30.086077494943215,159.31625906758242,30.086077494943215,-2.0178779308924675,2.0178779308924675,143.2304636887457,55.25227229866668,158.87123387308236,55.25227229866668,0.5686633210449941,0.5686633210449941,143.04769000121667,55.02068497237457,158.61290722424414,55.02068497237457,0.7514370085740154,0.7514370085740154,146.0449260701201,34.22597786651901,159.2640718393632,34.22597786651901,-2.245799060329432,2.245799060329432
352,433,3649.267882667395,1554,191.32386582853084,158.56115361976336,165.7921520453827,148.92804068424954,25.53171378314815,25.53171378314815,3649.267882667395,153.64196086150113,146.5011423201205,151.3247678515333,146.5011423201205,37.68190496702971,37.68190496702971,166.1160424235022,836.0395563222306,149.07057492357038,836.0395563222306,25.20782340502865,25.20782340502865,166.11357468231034,836.0083328270952,149.04884675197323,836.0083328270952,25.2102911462205,25.2102911462205,166.0189745765556,610.9994967859503,148.26403054269915,610.9994967859503,25.30489125197525,25.30489125197525
